"Site"	"n"	"L"	"C"	"Modularity"	"Mean_trophic_level"	"Mean_Omnivory_Index"	"Richesse_spe"	"Links_per_species"	"indegree"	"outdegree"	"Percentage_basal"	"Percentage_top"	"Percentage_intermediate"	"Omnivory"	"S_Top"	"S_intermediate"	"S_Basal"	"Distance"	"NEAR_FC"	"Perimetre"	"Surface"	"centroide_x"	"centroide_y"	"Acilius spp."	"Aeshnidae"	"Anguille"	"Anisoptere"	"Asellus aquaticus"	"Bivalve"	"Breme spp."	"Brochet"	"Carassin"	"Carpe"	"Chironomide"	"Colymbetes spp."	"Corises"	"Crapaud commun"	"Crevette spp."	"Culicidae"	"Cybister spp."	"Dytique"	"Dytiscus spp."	"Ecrevisse de Louisiane"	"Ephemere"	"Epinoche"	"Epinochette"	"Gambusie"	"Gammare spp."	"Gardon"	"Gasteropode spp."	"Gerridae"	"Glossiphonie"	"Graphoderus spp."	"Grenouille agile"	"Grenouille verte"	"Gyrinidae"	"Hirudinea"	"Hydrochara spp."	"Hydrometridae"	"Hydrophilidae"	"Hygrobia hermanni"	"Libellulidae"	"Limnee"	"Naucoridae"	"Nepidae"	"Notonecta glauca"	"Pelodyte ponctue"	"Perche-soleil"	"Perche franche"	"Physe"	"Poisson-chat"	"Potamogyrus spp."	"Rainette verte"	"Ranatre"	"Rotengle"	"Salamandre tachetee"	"Tanche"	"Trichoptere"	"Triton marbre"	"Triton palme"	"Zygoptere"	"Phytoplankton"	"Zooplankton"	"Detritus"	"Macrophyte"
"67"	"22"	29	417	0.495838287752675	0.0331617095139801	3.67353510631419	1.14825077334441	29	14.3793103448276	14.3793103448276	14.3793103448276	0.137931034482759	0	0.862068965517241	0.724137931034483	0	25	4	615.884751513	"Mes_Marais"	171.798157811	536.435845962	297146.811111	6710953.02149	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"
"68"	"23"	18	154	0.475308641975309	0.0226801658163266	3.12095018887031	0.815097007671406	18	8.55555555555556	8.55555555555556	8.55555555555556	0.166666666666667	0	0.833333333333333	0.666666666666667	0	15	3	663.7865741	"Mes_Marais"	32.1697112275	54.5565555982	297001.017532	6711935.71152	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"
"69"	"24"	12	60	0.416666666666667	0	2.5054012345679	0.500738139947861	12	5	5	5	0.25	0	0.75	0.583333333333333	0	9	3	510.593061012	"Mes_Marais"	37.5455887787	59.7179787923	296489.68357	6710371.24613	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"1"	"1"	"1"	"1"
"70"	"25"	10	35	0.35	0.0848214285714287	2.28	0.503283333333333	10	3.5	3.5	3.5	0.3	0	0.7	0.5	0	7	3	537.4564848	"Mes_Marais"	86.2223366012	495.213921106	296674.058129	6710423.6	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"
"71"	"26"	11	48	0.396694214876033	0	2.375	0.412859059343434	11	4.36363636363636	4.36363636363636	4.36363636363636	0.272727272727273	0	0.727272727272727	0.636363636363636	0	8	3	670.996416442	"Mes_Marais"	35.4555059056	79.0517401142	296088.09031	6710026.65624	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"1"
"72"	"27"	13	67	0.396449704142012	0	2.53486854633644	0.514476256669814	13	5.15384615384615	5.15384615384615	5.15384615384615	0.230769230769231	0.0769230769230769	0.692307692307692	0.615384615384615	1	9	3	753.702021673	"Mes_Marais"	146.837579363	1529.29821911	295978.734374	6709866.41862	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"
"73"	"28"	8	19	0.296875	0.150519031141869	1.80263157894737	0.288911011080332	8	2.375	2.375	2.375	0.375	0	0.625	0.375	0	5	3	871.186824142	"Mes_Marais"	38.1288566035	98.3583549201	296362.881846	6709939.03362	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"1"	"1"	"1"	"1"
"74"	"29"	20	222	0.555	0	4.08858196924603	1.34637620401582	20	11.1	11.1	11.1	0.15	0.05	0.8	0.8	1	16	3	855.91768072	"Mes_Marais"	59.5643278109	172.740278878	296346.210991	6709942.89938	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"
"75"	"3"	13	73	0.431952662721893	0	3.05090048840049	0.729998029601205	13	5.61538461538461	5.61538461538461	5.61538461538461	0.230769230769231	0.0769230769230769	0.692307692307692	0.692307692307692	1	9	3	75.10069083	"Mes_Marais"	37.8824845329	71.7076618004	295426.059916	6710404.96648	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"1"
"76"	"30"	14	90	0.459183673469388	0	3.32307098765432	0.861448147596246	14	6.42857142857143	6.42857142857143	6.42857142857143	0.214285714285714	0.0714285714285714	0.714285714285714	0.714285714285714	1	10	3	1183.30632725	"Mes_Marais"	124.655396123	746.979315163	296481.566222	6709628.85851	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"1"
"77"	"31"	13	81	0.479289940828402	0	3.14113247863248	0.86422749250064	13	6.23076923076923	6.23076923076923	6.23076923076923	0.230769230769231	0	0.769230769230769	0.692307692307692	0	10	3	1305.66245788	"Briere_Marais"	68.9863357745	369.919265713	296623.072195	6709560.02972	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"1"
"78"	"32"	18	168	0.518518518518518	0	3.42159180457053	0.919322067758188	18	9.33333333333333	9.33333333333333	9.33333333333333	0.166666666666667	0	0.833333333333333	0.777777777777778	0	15	3	1033.0827423	"Briere_Marais"	45.7406793008	139.310055757	296992.681537	6709585.59068	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"
"79"	"33"	18	121	0.373456790123457	0	2.57674998479596	0.385209195172442	18	6.72222222222222	6.72222222222222	6.72222222222222	0.166666666666667	0.0555555555555556	0.777777777777778	0.555555555555556	1	14	3	1115.8892067	"Mes_Marais"	83.3671068168	392.268341724	297199.927635	6710124.66632	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"1"	"0"	"1"	"1"	"1"	"1"
"80"	"33bis"	12	61	0.423611111111111	0	2.56712962962963	0.495530005072587	12	5.08333333333333	5.08333333333333	5.08333333333333	0.25	0	0.75	0.666666666666667	0	9	3	992.668267791	"Mes_Marais"	43.1730248371	103.900993629	297081.52798	6710192.08039	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"1"	"1"
"81"	"34"	22	257	0.53099173553719	0	3.87107583774251	1.21040119840525	22	11.6818181818182	11.6818181818182	11.6818181818182	0.136363636363636	0.0454545454545455	0.818181818181818	0.818181818181818	1	18	3	904.619038349	"Mes_Marais"	58.4886767852	232.014494437	297186.166704	6710504.7094	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"
"82"	"35"	13	73	0.431952662721893	0	2.80239969433964	0.735489116127326	13	5.61538461538461	5.61538461538461	5.61538461538461	0.230769230769231	0.0769230769230769	0.692307692307692	0.615384615384615	1	9	3	23.7890160377	"Mes_Marais"	72.8269018037	293.492528614	295890.224095	6710639.74471	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"1"
"83"	"36"	22	245	0.506198347107438	0.0157517577068686	3.58704183171887	1.08490356767422	22	11.1363636363636	11.1363636363636	11.1363636363636	0.136363636363636	0	0.863636363636364	0.772727272727273	0	19	3	866.845591206	"Mes_Marais"	49.0019084435	142.510784722	297185.37855	6710590.64385	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"
"84"	"37"	24	307	0.532986111111111	0	3.66122591453277	1.09374547060547	24	12.7916666666667	12.7916666666667	12.7916666666667	0.125	0.0416666666666667	0.833333333333333	0.791666666666667	1	20	3	1005.99843407	"Mes_Marais"	38.2831035679	67.7833866932	297277.86405	6710474.14114	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"
"85"	"38"	10	32	0.32	0	2.10875	0.303838324652778	10	3.2	3.2	3.2	0.3	0.1	0.6	0.6	1	6	3	1133.76909159	"Briere_Marais"	57.5470542166	210.349679104	297223.728302	6709921.99277	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"1"
"86"	"38bis"	13	65	0.384615384615385	0.0913999999999998	2.49530956848031	0.447619447113796	13	5	5	5	0.230769230769231	0	0.769230769230769	0.538461538461538	0	10	3	998.785373709	"Mes_Marais"	87.3920127297	325.563760786	297112.343607	6710198.39896	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"1"
"87"	"39"	12	58	0.402777777777778	0.0849382716049383	2.52218614718615	0.525993410856269	12	4.83333333333333	4.83333333333333	4.83333333333333	0.25	0	0.75	0.666666666666667	0	9	3	879.866966107	"Mes_Marais"	19.1718684571	26.1289378098	297173.137965	6710551.47108	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"1"	"1"	"1"	"1"
"88"	"4"	16	123	0.48046875	0	3.07291666666667	0.720660369516395	16	7.6875	7.6875	7.6875	0.1875	0	0.8125	0.75	0	13	3	177.965581339	"Mes_Marais"	36.3644250245	79.8812210384	295476.595985	6710313.69059	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"1"
"89"	"41"	15	125	0.555555555555556	0	3.8374677002584	1.22139182452866	15	8.33333333333333	8.33333333333333	8.33333333333333	0.2	0	0.8	0.733333333333333	0	12	3	1055.02164599	"Mes_Marais"	51.4638355359	157.271103545	295843.89064	6709103.05892	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"1"
"90"	"43"	12	54	0.375	0.0694444444444445	2.48967633928572	0.515442672331495	12	4.5	4.5	4.5	0.25	0	0.75	0.583333333333333	0	9	3	1140.14633493	"Mes_Marais"	36.5192872539	70.978068229	296075.015825	6709506.53096	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"1"
"91"	"44"	20	224	0.56	0	4.08214177185196	1.45214630018043	20	11.2	11.2	11.2	0.15	0	0.85	0.8	0	17	3	998.645216046	"Briere_Marais"	39.3787526781	98.613348823	298293.380492	6711327.33173	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"
"92"	"45"	25	375	0.6	0	4.51453863761022	1.72751597768369	25	15	15	15	0.12	0	0.88	0.84	0	22	3	1075.05429391	"Mes_Marais"	52.9844496532	126.958799436	297659.729827	6711440.5387	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"
"93"	"46"	23	303	0.572778827977316	0	4.10039048534285	1.46714107976912	23	13.1739130434783	13.1739130434783	13.1739130434783	0.130434782608696	0	0.869565217391304	0.782608695652174	0	20	3	801.744340483	"Mes_Marais"	47.6437865337	151.601928137	297400.168838	6711269.47178	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"
"94"	"47"	9	25	0.308641975308642	0.197542533081285	1.89254385964912	0.320063892522486	9	2.77777777777778	2.77777777777778	2.77777777777778	0.333333333333333	0	0.666666666666667	0.555555555555556	0	6	3	876.537768107	"Mes_Marais"	141.134842602	1267.24001721	297474.39764	6711109.76105	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"1"
"95"	"48"	33	473	0.434343434343434	0.0251577068042055	3.16983508508667	0.662899598099449	33	14.3333333333333	14.3333333333333	14.3333333333333	0.0909090909090909	0	0.909090909090909	0.696969696969697	0	30	3	1003.94761546	"Mes_Marais"	52.5693095028	165.586559588	297593.218814	6711143.32097	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"1"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"
"96"	"49"	14	93	0.474489795918367	0	2.90211038961039	0.726882661333301	14	6.64285714285714	6.64285714285714	6.64285714285714	0.214285714285714	0	0.785714285714286	0.714285714285714	0	11	3	934.256793627	"Mes_Marais"	44.8190436679	113.854379755	297497.508999	6711022.1605	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"1"
"97"	"5"	18	157	0.484567901234568	0	3.18770417183271	0.796418763704609	18	8.72222222222222	8.72222222222222	8.72222222222222	0.166666666666667	0.0555555555555556	0.777777777777778	0.777777777777778	1	14	3	406.319907869	"Mes_Marais"	58.1251354174	197.248715015	295314.582523	6710065.50514	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"
"98"	"50"	8	22	0.34375	0.126038781163435	1.9243119266055	0.361717500631259	8	2.75	2.75	2.75	0.375	0	0.625	0.5	0	5	3	863.291223727	"Mes_Marais"	55.9373131375	205.489714563	297423.010449	6711005.40751	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"
"99"	"51"	9	32	0.395061728395062	0	2.40866290018832	0.673103209900187	9	3.55555555555556	3.55555555555556	3.55555555555556	0.333333333333333	0	0.666666666666667	0.555555555555556	0	6	3	1082.55662522	"Briere_Marais"	72.4919476674	242.850335633	298031.569581	6711230.7205	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"
"100"	"52"	14	84	0.428571428571429	0.0500780437044746	2.86038961038961	0.681837628344069	14	6	6	6	0.214285714285714	0	0.785714285714286	0.571428571428571	0	11	3	997.080117906	"Mes_Marais"	31.1899714217	58.3421794948	297558.851698	6711012.30518	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"1"	"1"	"1"	"1"
